customer_id,age,gender,region,avg_order_value,orders_per_month,recency_days,tenure_months,pref_electronics,pref_clothing,pref_home,pref_sports,email_open_rate,app_sessions_per_week,ltv,churn
289,40,Female,North,68.65,1,66,52,0.113,0.379,0.288,0.015,0.17,0,3270.37,0
290,54,Male,South,94.45,4,170,42,0.136,0.53,0.284,0.333,0.588,1,15862.77,0
291,49,Male,South,114.18,0,80,25,0.127,0.491,0.396,0.167,0.533,3,50.0,0
292,50,Female,North,58.64,1,46,74,0.242,0.261,0.243,0.396,0.111,4,3716.18,1
293,18,Male,South,182.67,2,161,39,0.327,0.687,0.187,0.207,0.12,1,16363.19,1
294,36,Male,Central,87.21,1,39,110,0.191,0.49,0.473,0.123,0.163,2,8178.76,1
295,79,Male,Central,66.32,1,49,39,0.566,0.123,0.602,0.365,0.173,2,2892.32,0
296,19,Male,South,25.57,1,54,12,0.098,0.64,0.199,0.449,0.286,1,50.0,1
297,70,Female,North,69.99,0,31,11,0.315,0.497,0.309,0.092,0.324,2,50.0,0
298,61,Female,North,157.51,2,109,113,0.569,0.207,0.038,0.374,0.554,3,42350.09,0
299,43,Male,South,96.27,1,12,107,0.041,0.501,0.043,0.105,0.195,0,11318.52,1
300,49,Male,Central,162.78,2,48,117,0.111,0.381,0.176,0.092,0.48,1,40812.34,0
301,23,Male,North,74.5,2,76,3,0.076,0.52,0.337,0.354,0.197,3,50.0,1
302,49,Female,West,30.09,0,140,115,0.19,0.23,0.275,0.056,0.153,0,50.0,1
303,72,Female,North,21.1,1,129,22,0.085,0.444,0.387,0.063,0.085,2,50.0,1
304,21,Male,Central,48.9,1,42,4,0.122,0.28,0.506,0.014,0.362,2,1535.96,1
305,72,Female,South,115.78,2,61,8,0.51,0.104,0.27,0.089,0.199,0,3169.07,1
306,28,Female,West,144.95,0,30,14,0.342,0.247,0.303,0.207,0.424,2,50.0,0
307,73,Female,South,48.05,1,37,84,0.402,0.292,0.119,0.327,0.268,0,4666.27,1
308,76,Female,East,74.76,1,142,88,0.18,0.349,0.448,0.152,0.418,1,7091.13,0
309,34,Male,North,63.73,2,160,14,0.423,0.14,0.147,0.248,0.309,0,3294.31,1
310,55,Female,North,62.28,2,135,92,0.099,0.118,0.435,0.141,0.384,1,11543.28,0
311,41,Male,Central,41.05,3,8,16,0.207,0.054,0.463,0.416,0.223,1,50.0,0
312,22,Female,Central,31.73,1,113,32,0.163,0.746,0.357,0.63,0.266,2,1670.84,1
313,69,Female,Central,37.52,2,177,64,0.442,0.207,0.702,0.124,0.138,1,4050.23,1
314,51,Female,East,24.55,0,26,111,0.248,0.476,0.257,0.249,0.345,2,1069.55,0
315,23,Female,West,37.66,1,43,76,0.218,0.31,0.233,0.408,0.413,0,2136.11,1
316,39,Male,North,20.74,2,90,16,0.201,0.337,0.506,0.344,0.413,3,1082.74,0
317,28,Female,South,98.95,1,49,52,0.413,0.231,0.328,0.1,0.372,1,5643.51,0
318,65,Other,South,50.43,1,302,19,0.214,0.311,0.295,0.415,0.085,0,828.25,0
319,33,Female,East,309.38,0,36,69,0.078,0.218,0.373,0.045,0.145,0,599.21,1
320,50,Male,South,37.23,0,75,12,0.616,0.279,0.394,0.154,0.136,1,132.28,0
321,26,Male,North,53.95,1,94,93,0.305,0.319,0.146,0.483,0.477,2,5223.62,0
322,77,Male,East,55.43,0,40,5,0.048,0.596,0.756,0.061,0.483,4,50.0,0
323,76,Female,West,20.68,0,116,42,0.252,0.779,0.489,0.088,0.376,0,50.0,1
324,23,Female,South,166.21,0,47,17,0.056,0.121,0.609,0.295,0.272,0,146.48,1
325,33,Male,North,22.6,3,31,111,0.158,0.325,0.187,0.324,0.387,0,8461.49,0
326,46,Female,North,245.31,0,6,72,0.49,0.458,0.573,0.314,0.277,0,3131.67,1
327,20,Female,North,198.11,1,29,104,0.345,0.456,0.234,0.005,0.206,0,23834.67,1
328,37,Female,South,81.35,1,79,104,0.159,0.153,0.373,0.116,0.342,3,8872.91,1
329,77,Female,East,82.75,2,152,94,0.612,0.268,0.162,0.159,0.079,4,17749.19,0
330,76,Female,East,104.85,2,17,10,0.071,0.342,0.363,0.302,0.414,2,1844.1,1
331,53,Female,West,59.16,2,26,84,0.202,0.232,0.636,0.003,0.404,1,10798.18,0
332,36,Male,South,103.35,0,10,109,0.295,0.309,0.067,0.098,0.473,1,50.0,0
333,43,Female,West,23.66,1,70,16,0.456,0.648,0.348,0.773,0.596,1,1135.17,0
334,20,Female,North,24.45,1,193,105,0.288,0.523,0.315,0.445,0.201,1,2697.69,1
335,36,Female,East,68.89,1,61,16,0.196,0.513,0.142,0.086,0.19,0,1872.66,0
336,37,Female,West,83.81,1,57,42,0.069,0.423,0.129,0.241,0.6,1,2875.66,0
337,49,Female,North,195.01,0,48,3,0.327,0.25,0.082,0.091,0.149,1,250.64,1
338,24,Male,North,28.84,0,5,23,0.168,0.241,0.338,0.536,0.383,3,50.0,1
339,69,Male,Central,158.37,1,78,86,0.57,0.444,0.24,0.168,0.438,1,17837.15,1
340,58,Male,South,38.86,1,55,28,0.194,0.355,0.386,0.055,0.366,3,1230.7,1
341,50,Male,West,60.08,0,64,110,0.046,0.513,0.39,0.148,0.222,0,50.0,1
342,57,Female,North,50.45,1,137,45,0.159,0.196,0.081,0.304,0.137,2,2180.54,1
343,56,Other,West,60.89,4,91,100,0.12,0.186,0.067,0.328,0.061,2,23950.91,0
344,35,Male,South,33.05,2,91,68,0.207,0.305,0.468,0.159,0.409,2,5209.7,0
345,57,Male,North,76.03,1,157,102,0.171,0.609,0.493,0.338,0.559,4,10011.97,1
346,18,Female,East,149.41,0,275,24,0.25,0.125,0.64,0.117,0.365,2,237.65,1
347,28,Male,North,66.6,1,52,19,0.136,0.576,0.782,0.646,0.049,2,1662.97,1
348,45,Female,South,73.96,1,6,75,0.17,0.189,0.337,0.28,0.395,0,6319.94,0
349,74,Female,North,171.11,1,36,40,0.486,0.379,0.156,0.176,0.436,1,7215.29,0
350,42,Female,North,117.95,1,92,46,0.439,0.512,0.447,0.029,0.434,3,5660.77,1
351,67,Male,South,73.94,2,1,40,0.362,0.514,0.694,0.46,0.106,0,7385.79,0
352,40,Male,North,43.84,1,3,62,0.215,0.486,0.185,0.792,0.369,3,2796.87,0
353,48,Female,Central,192.97,0,4,110,0.285,0.535,0.69,0.036,0.505,2,2107.87,1
354,47,Female,North,88.83,2,78,119,0.115,0.392,0.653,0.082,0.564,4,24143.7,0
355,59,Male,East,39.99,0,41,103,0.13,0.694,0.239,0.18,0.203,1,50.0,1
356,52,Female,North,45.08,2,27,117,0.173,0.146,0.166,0.146,0.06,0,10527.87,0
357,24,Male,South,150.02,2,6,18,0.549,0.231,0.287,0.213,0.178,2,5052.6,0
358,77,Female,Central,23.61,0,79,12,0.113,0.345,0.458,0.269,0.571,2,50.0,1
359,33,Male,North,407.19,3,23,14,0.319,0.122,0.052,0.632,0.297,2,18693.77,1
360,43,Female,Central,31.17,0,18,111,0.435,0.366,0.633,0.018,0.166,2,283.37,1
361,65,Male,North,147.2,2,63,82,0.647,0.18,0.25,0.533,0.273,1,29140.07,0
362,74,Male,West,60.17,0,49,61,0.597,0.211,0.294,0.084,0.072,0,2044.66,1
363,69,Male,East,74.22,4,27,108,0.435,0.055,0.296,0.451,0.351,1,37357.31,0
364,77,Male,Central,190.06,1,61,106,0.238,0.662,0.628,0.152,0.112,0,23409.55,1
365,66,Female,East,62.61,0,18,12,0.255,0.286,0.508,0.235,0.52,0,525.45,1
366,19,Other,East,81.69,2,95,104,0.089,0.548,0.495,0.106,0.089,2,16329.75,1
367,18,Male,North,24.04,2,15,27,0.08,0.173,0.151,0.039,0.193,1,50.0,1
368,65,Male,North,20.19,0,10,6,0.218,0.069,0.017,0.234,0.34,1,50.0,0
369,79,Female,Central,42.46,3,91,88,0.406,0.126,0.337,0.215,0.415,2,13614.93,0
370,29,Female,South,111.3,2,73,115,0.41,0.341,0.149,0.284,0.127,2,29109.84,0
371,22,Female,South,30.34,0,12,33,0.443,0.577,0.253,0.293,0.477,1,386.85,1
372,54,Male,West,29.66,2,7,109,0.37,0.187,0.213,0.354,0.201,0,8048.15,0
373,49,Male,South,62.34,1,109,118,0.212,0.352,0.105,0.549,0.059,4,9113.0,0
374,76,Female,Central,103.49,1,89,80,0.241,0.378,0.392,0.184,0.266,0,8681.53,1
375,72,Male,West,119.6,3,23,50,0.276,0.448,0.55,0.057,0.182,2,20020.66,0
376,26,Female,East,35.73,0,64,12,0.087,0.216,0.384,0.329,0.397,3,50.0,0
377,58,Male,Central,26.63,3,7,95,0.092,0.308,0.692,0.324,0.246,1,7322.92,0
378,52,Female,North,245.6,2,42,57,0.414,0.579,0.488,0.445,0.263,2,33253.46,0
379,36,Male,South,44.16,1,1,101,0.141,0.235,0.242,0.203,0.081,1,3635.47,0
380,65,Female,East,173.57,2,29,53,0.143,0.323,0.121,0.124,0.72,2,21112.96,0
381,33,Female,North,179.31,2,4,13,0.346,0.059,0.49,0.26,0.164,3,5072.25,0
382,20,Female,West,138.46,1,38,72,0.086,0.29,0.295,0.08,0.327,3,10304.53,0
383,37,Male,Central,34.79,1,32,102,0.195,0.233,0.392,0.048,0.211,2,2168.89,0
384,41,Female,South,157.99,1,35,3,0.435,0.205,0.437,0.197,0.324,2,50.0,0
385,71,Female,South,137.31,0,2,64,0.325,0.501,0.56,0.542,0.432,0,1042.46,1
386,73,Female,Central,92.65,1,26,84,0.066,0.485,0.15,0.36,0.148,2,12103.88,1
387,50,Female,South,52.9,2,84,58,0.248,0.727,0.47,0.386,0.19,0,7809.32,0
388,41,Female,East,44.36,2,27,4,0.052,0.361,0.509,0.034,0.359,1,102.25,0
389,69,Female,South,30.4,3,75,108,0.072,0.518,0.16,0.316,0.383,0,9916.96,1
390,28,Male,Central,77.03,0,27,45,0.044,0.2,0.292,0.175,0.428,2,50.0,1
391,66,Female,East,90.41,1,33,66,0.337,0.451,0.24,0.165,0.046,3,5258.0,1
392,25,Female,West,55.62,1,49,115,0.137,0.586,0.63,0.096,0.324,2,7367.87,1
393,53,Male,West,71.6,2,180,36,0.153,0.202,0.72,0.314,0.751,0,5590.86,0
394,55,Male,South,56.14,2,6,23,0.151,0.162,0.018,0.518,0.344,1,1969.39,1
395,57,Male,South,101.96,3,2,109,0.11,0.028,0.083,0.425,0.312,1,34463.49,0
396,37,Female,West,205.22,1,56,19,0.178,0.464,0.325,0.03,0.135,1,4505.12,1
397,79,Female,South,34.32,1,178,40,0.197,0.089,0.281,0.23,0.241,0,50.0,1
398,52,Female,West,58.42,3,274,72,0.644,0.619,0.54,0.41,0.185,1,16841.71,0
399,65,Female,Central,32.15,1,39,16,0.539,0.68,0.836,0.448,0.247,2,2086.31,0
400,79,Male,East,98.45,1,37,58,0.416,0.206,0.818,0.728,0.244,0,6560.26,0
401,42,Male,West,124.41,2,62,107,0.277,0.494,0.16,0.487,0.48,1,32117.95,1
402,52,Male,West,234.96,1,48,18,0.195,0.141,0.402,0.398,0.011,1,5146.04,0
403,42,Male,West,46.16,2,60,36,0.566,0.331,0.462,0.126,0.432,2,5654.71,1
404,46,Male,South,260.0,0,124,24,0.307,0.36,0.546,0.672,0.277,3,50.0,0
405,35,Male,North,25.23,1,82,1,0.282,0.389,0.155,0.341,0.239,2,1037.54,0
406,63,Female,South,93.91,1,41,1,0.329,0.206,0.373,0.178,0.359,4,387.88,0
407,35,Female,West,24.71,0,37,64,0.504,0.224,0.084,0.024,0.093,1,50.0,1
408,19,Other,East,199.38,1,61,62,0.272,0.308,0.521,0.242,0.256,1,14505.9,0
409,71,Female,West,80.37,1,36,110,0.084,0.064,0.32,0.241,0.049,1,10185.92,1
410,52,Female,South,108.54,0,36,36,0.033,0.404,0.41,0.077,0.353,0,69.65,1
411,33,Male,East,162.5,3,0,75,0.119,0.198,0.286,0.088,0.106,0,38517.19,0
412,78,Female,North,33.03,2,11,18,0.309,0.46,0.168,0.402,0.61,1,2499.86,0
413,58,Female,West,23.15,2,40,16,0.153,0.114,0.312,0.031,0.075,1,50.0,0
414,53,Male,East,188.88,2,103,17,0.369,0.239,0.344,0.006,0.183,0,6625.07,1
415,50,Male,North,50.26,1,19,24,0.428,0.087,0.471,0.418,0.385,2,989.62,0
416,21,Female,South,31.05,2,44,98,0.331,0.376,0.355,0.179,0.232,1,6590.14,0
417,50,Male,West,70.56,1,25,68,0.105,0.658,0.113,0.175,0.284,2,4122.99,0
418,31,Female,East,92.97,2,6,99,0.136,0.098,0.049,0.445,0.282,2,18316.99,0
419,38,Female,North,22.52,1,190,79,0.599,0.24,0.573,0.19,0.223,3,2880.15,0
420,65,Male,Central,45.72,1,115,2,0.586,0.202,0.467,0.458,0.201,4,50.0,0
421,37,Male,West,22.67,2,4,115,0.598,0.239,0.15,0.166,0.338,4,4509.13,0
422,73,Male,Central,63.62,1,76,95,0.449,0.197,0.28,0.167,0.098,2,7079.29,0
423,25,Male,South,200.38,3,25,73,0.582,0.223,0.314,0.073,0.183,1,53169.93,1
424,24,Male,East,344.34,1,316,10,0.086,0.158,0.442,0.193,0.301,1,4352.55,1
425,20,Female,Central,101.08,0,21,53,0.157,0.473,0.325,0.144,0.151,4,1930.99,1
426,34,Male,East,34.1,2,16,89,0.375,0.082,0.599,0.107,0.29,0,6471.08,1
427,50,Female,West,209.03,2,50,51,0.106,0.449,0.164,0.286,0.258,2,22579.91,0
428,65,Male,South,78.09,0,108,69,0.268,0.101,0.041,0.047,0.26,1,666.51,1
429,29,Female,South,33.36,3,12,14,0.15,0.071,0.424,0.057,0.223,0,1519.33,0
430,76,Male,North,223.8,0,74,106,0.555,0.584,0.165,0.265,0.175,2,50.0,1
431,68,Male,North,133.33,0,3,112,0.266,0.328,0.095,0.438,0.407,1,69.26,0
432,39,Female,North,125.25,2,150,102,0.169,0.402,0.326,0.144,0.161,1,28372.89,1
433,72,Female,North,118.8,4,5,104,0.587,0.48,0.168,0.064,0.548,1,61149.85,0
434,39,Male,Central,37.89,1,147,66,0.141,0.043,0.253,0.157,0.184,1,2792.03,1
435,63,Female,North,38.96,3,40,82,0.281,0.072,0.773,0.366,0.278,1,8931.93,0
436,47,Male,West,113.26,3,35,93,0.477,0.141,0.55,0.038,0.448,3,37003.22,0
437,55,Female,West,39.85,2,217,53,0.109,0.429,0.298,0.292,0.446,1,2452.02,1
438,55,Male,East,66.2,1,278,117,0.235,0.234,0.88,0.147,0.491,1,7918.8,1
439,62,Male,North,141.86,3,63,117,0.098,0.326,0.138,0.101,0.371,1,52405.87,0
440,68,Female,West,142.58,3,8,84,0.338,0.364,0.161,0.65,0.305,2,40328.86,1
441,71,Female,East,68.3,3,42,64,0.46,0.313,0.379,0.227,0.479,2,16198.06,0
442,25,Male,West,145.69,2,45,72,0.207,0.675,0.104,0.014,0.129,0,22892.4,0
443,44,Female,West,165.92,3,43,101,0.273,0.516,0.552,0.058,0.146,1,58408.44,0
444,44,Female,Central,105.08,0,50,49,0.446,0.499,0.343,0.317,0.017,1,50.0,0
445,51,Male,East,40.75,1,1,112,0.169,0.331,0.09,0.14,0.084,1,5924.12,0
446,38,Female,South,45.62,1,74,90,0.142,0.57,0.341,0.189,0.356,4,6652.0,0
447,47,Male,East,50.25,1,74,62,0.315,0.413,0.018,0.184,0.083,2,2320.22,0
448,50,Female,North,29.94,0,7,37,0.292,0.596,0.073,0.037,0.335,1,50.0,1
449,45,Female,Central,45.52,1,50,49,0.18,0.628,0.423,0.084,0.359,1,2471.48,1
450,64,Female,North,38.81,4,50,68,0.444,0.113,0.253,0.066,0.42,1,12504.07,0
451,50,Male,South,68.61,0,68,33,0.287,0.375,0.449,0.122,0.506,2,50.0,1
452,22,Male,West,211.26,3,5,22,0.391,0.462,0.242,0.177,0.207,3,16343.24,0
453,77,Male,East,28.83,1,59,70,0.427,0.331,0.431,0.303,0.084,2,2628.79,0
454,78,Male,South,121.91,2,19,33,0.203,0.508,0.622,0.272,0.409,1,8129.1,0
455,65,Male,East,113.0,2,42,28,0.271,0.412,0.628,0.042,0.711,1,7527.36,1
456,36,Female,Central,28.05,3,89,88,0.265,0.386,0.236,0.036,0.291,4,9200.21,0
457,21,Male,South,224.67,0,73,4,0.193,0.202,0.161,0.535,0.453,0,647.91,1
458,52,Male,Central,87.23,1,7,66,0.224,0.063,0.067,0.08,0.259,2,7630.85,0
459,66,Female,North,56.17,3,53,77,0.452,0.429,0.213,0.32,0.19,1,14507.19,1
460,34,Male,West,133.02,1,208,110,0.27,0.414,0.279,0.14,0.163,0,17665.55,1
461,61,Female,West,43.8,0,10,49,0.159,0.22,0.422,0.276,0.236,1,1324.26,0
462,45,Male,North,114.61,0,115,11,0.089,0.311,0.037,0.02,0.647,3,50.0,1
463,47,Female,South,23.24,2,72,35,0.097,0.317,0.431,0.13,0.033,1,1769.34,1
464,46,Male,North,166.31,0,89,39,0.091,0.527,0.224,0.069,0.041,2,50.0,1
465,63,Male,West,67.56,1,19,10,0.573,0.558,0.051,0.057,0.573,2,294.83,0
466,70,Female,East,101.0,1,20,107,0.393,0.155,0.291,0.115,0.106,1,11748.68,0
467,23,Male,East,40.0,0,141,74,0.272,0.149,0.332,0.073,0.445,2,203.14,0
468,52,Female,North,110.43,1,26,72,0.556,0.336,0.424,0.247,0.544,0,8467.34,0
469,77,Male,North,138.36,1,3,69,0.337,0.457,0.259,0.163,0.496,1,10040.75,0
470,58,Male,North,71.28,0,55,23,0.073,0.426,0.676,0.108,0.251,0,50.0,1
471,54,Female,South,96.93,0,7,34,0.11,0.607,0.169,0.463,0.456,4,50.0,0
472,41,Male,East,68.75,0,95,111,0.228,0.818,0.537,0.021,0.125,1,50.0,1
473,46,Female,Central,199.61,0,61,32,0.202,0.055,0.303,0.217,0.223,3,1798.8,0
474,66,Other,West,75.11,2,124,16,0.297,0.302,0.64,0.279,0.453,1,2059.05,1
475,63,Female,South,167.52,3,92,68,0.422,0.085,0.159,0.119,0.613,5,40049.53,0
476,70,Female,Central,149.3,1,7,54,0.178,0.195,0.356,0.125,0.241,2,8939.83,0
477,48,Male,West,62.28,1,28,28,0.722,0.117,0.291,0.364,0.354,1,2644.9,0
478,52,Male,Central,40.92,1,89,112,0.339,0.353,0.389,0.25,0.172,0,4914.28,1
479,77,Male,East,61.68,3,32,108,0.356,0.417,0.341,0.095,0.457,0,21691.85,1
480,50,Female,South,160.0,1,215,60,0.256,0.166,0.209,0.045,0.198,0,12223.75,0
481,69,Other,North,40.66,0,79,78,0.437,0.269,0.313,0.143,0.483,0,50.0,1
482,78,Male,West,79.46,1,0,76,0.27,0.307,0.768,0.604,0.064,5,6978.13,1
483,38,Female,North,151.23,0,127,60,0.157,0.325,0.064,0.126,0.222,2,403.23,1
484,49,Male,South,54.89,1,6,85,0.314,0.112,0.253,0.32,0.026,2,3237.07,0
485,40,Female,East,102.22,1,9,112,0.345,0.331,0.231,0.287,0.462,1,11798.44,0
486,50,Male,East,42.55,0,79,80,0.209,0.129,0.552,0.101,0.222,3,601.55,0
487,20,Other,East,29.26,4,120,118,0.163,0.41,0.852,0.134,0.598,2,15450.33,0
488,35,Female,North,146.54,0,46,44,0.245,0.599,0.585,0.386,0.226,2,67.27,1
489,42,Male,South,28.34,5,20,2,0.289,0.425,0.24,0.278,0.259,1,986.94,1
490,59,Male,East,45.33,3,25,23,0.346,0.111,0.064,0.111,0.08,1,3505.96,0
491,48,Male,Central,174.54,1,25,93,0.391,0.462,0.112,0.259,0.468,2,18096.08,0
492,71,Male,West,54.03,0,23,46,0.302,0.273,0.696,0.043,0.203,2,701.81,1
493,75,Male,Central,309.09,1,16,107,0.197,0.056,0.074,0.01,0.275,1,33686.91,1
494,20,Female,West,331.91,0,56,73,0.335,0.17,0.066,0.2,0.224,2,50.0,1
495,57,Female,East,44.99,1,138,54,0.194,0.522,0.071,0.046,0.366,1,3627.53,0
496,63,Female,North,23.35,1,22,71,0.107,0.243,0.293,0.095,0.479,2,2524.75,0
497,41,Male,West,117.68,0,12,93,0.173,0.237,0.438,0.174,0.077,0,472.96,1
498,67,Female,East,67.97,0,109,108,0.237,0.474,0.09,0.32,0.137,3,1911.0,1
499,49,Female,East,28.5,1,81,81,0.3,0.564,0.347,0.073,0.541,2,2859.86,0
500,64,Male,East,118.35,2,160,9,0.219,0.478,0.419,0.277,0.285,1,2328.73,1
501,39,Female,East,22.53,1,10,70,0.315,0.16,0.187,0.092,0.452,0,3197.79,0
502,40,Female,South,183.34,1,9,44,0.264,0.195,0.155,0.799,0.163,0,9421.82,1
503,19,Male,East,31.94,3,46,84,0.234,0.308,0.56,0.268,0.314,0,8849.91,0
504,44,Male,North,30.89,1,57,74,0.085,0.628,0.731,0.037,0.319,2,3082.23,0
505,59,Female,West,35.45,2,39,73,0.063,0.47,0.157,0.219,0.449,1,6158.77,0
506,19,Male,North,278.04,0,54,12,0.103,0.196,0.303,0.217,0.127,0,50.0,0
507,43,Female,North,114.52,1,11,97,0.197,0.244,0.222,0.16,0.133,0,10979.57,0
508,34,Female,South,149.31,1,39,32,0.139,0.609,0.536,0.209,0.082,1,5099.19,0
509,57,Female,West,60.55,3,64,34,0.245,0.288,0.116,0.293,0.347,1,9291.72,1
510,50,Male,South,52.8,2,34,83,0.117,0.334,0.32,0.698,0.156,1,11511.41,0
511,26,Male,South,41.38,1,68,33,0.205,0.362,0.099,0.38,0.145,2,975.13,1
512,60,Female,East,72.41,0,36,64,0.083,0.727,0.345,0.153,0.438,0,50.0,1
513,71,Female,South,84.21,1,24,48,0.128,0.468,0.439,0.154,0.252,0,4643.2,1
514,65,Male,Central,99.92,1,21,16,0.36,0.319,0.148,0.375,0.276,3,1538.58,0
515,56,Female,Central,43.78,1,31,50,0.393,0.097,0.071,0.095,0.099,2,4199.55,1
516,46,Female,East,257.53,2,1,114,0.158,0.097,0.278,0.291,0.014,2,62071.19,0
517,59,Male,South,34.88,1,66,23,0.174,0.208,0.31,0.055,0.478,1,591.67,0
518,72,Male,West,289.7,0,111,26,0.225,0.068,0.358,0.046,0.098,2,50.0,1
519,43,Female,North,21.2,1,26,109,0.536,0.247,0.267,0.253,0.042,2,4646.54,1
520,52,Male,East,72.49,0,2,54,0.251,0.317,0.363,0.005,0.03,2,50.0,1
521,67,Male,South,52.44,1,259,44,0.13,0.344,0.274,0.345,0.198,3,2864.77,0
522,42,Male,Central,67.7,1,18,105,0.485,0.26,0.139,0.121,0.515,1,9069.27,0
523,41,Male,North,87.64,2,8,37,0.08,0.224,0.052,0.213,0.456,1,6868.92,0
524,30,Female,East,65.76,2,27,9,0.236,0.172,0.418,0.177,0.121,3,939.95,0
525,77,Female,West,62.87,1,80,94,0.511,0.456,0.202,0.221,0.61,1,6970.94,0
526,75,Male,East,125.56,2,20,13,0.11,0.068,0.604,0.101,0.282,4,4122.7,1
527,24,Female,North,112.64,0,51,112,0.245,0.516,0.119,0.237,0.149,2,836.03,1
528,74,Female,Central,163.31,0,32,60,0.236,0.097,0.296,0.668,0.445,1,50.0,0
529,53,Female,East,43.01,0,7,106,0.68,0.417,0.334,0.037,0.307,2,80.98,0
530,62,Male,East,95.23,0,24,80,0.381,0.419,0.275,0.052,0.109,1,446.25,0
531,37,Male,North,90.4,0,77,110,0.443,0.426,0.557,0.284,0.16,1,1187.93,1
532,18,Other,East,56.93,3,56,2,0.315,0.314,0.661,0.166,0.113,1,1381.41,0
533,25,Female,South,73.25,1,7,95,0.39,0.313,0.197,0.452,0.317,1,8742.01,0
534,63,Male,North,50.12,4,10,60,0.229,0.247,0.44,0.038,0.099,2,13787.68,0
535,33,Male,North,32.24,0,61,57,0.304,0.025,0.333,0.152,0.455,1,1765.98,1
536,31,Male,West,39.24,1,100,115,0.089,0.502,0.128,0.146,0.475,0,7224.91,1
537,29,Female,North,28.92,1,25,43,0.049,0.304,0.08,0.323,0.167,3,795.15,0
538,68,Female,North,111.93,0,54,19,0.736,0.442,0.063,0.216,0.325,3,876.37,1
539,40,Female,East,106.48,0,11,11,0.629,0.211,0.429,0.119,0.192,0,50.0,1
540,32,Male,West,260.63,0,22,78,0.489,0.191,0.369,0.04,0.147,1,1109.99,0
541,45,Female,North,124.65,0,1,47,0.343,0.249,0.178,0.373,0.365,1,50.0,0
542,51,Female,East,24.28,0,87,89,0.711,0.173,0.17,0.205,0.201,0,1523.55,0
543,19,Male,North,192.5,0,30,63,0.258,0.555,0.181,0.08,0.347,2,50.0,1
544,49,Female,North,178.83,0,101,7,0.615,0.295,0.103,0.016,0.294,2,50.0,0
545,40,Other,North,66.86,0,73,79,0.454,0.498,0.701,0.043,0.047,1,50.0,1
546,39,Male,West,90.52,2,105,94,0.429,0.22,0.44,0.067,0.682,1,20482.41,1
547,68,Female,North,318.64,3,20,31,0.315,0.511,0.064,0.428,0.082,1,34036.39,0
548,42,Male,North,80.8,2,12,88,0.484,0.277,0.278,0.008,0.454,5,17141.87,0
549,75,Female,South,208.58,3,214,55,0.098,0.503,0.293,0.074,0.431,1,36294.15,1
550,79,Female,West,26.94,1,75,25,0.465,0.075,0.871,0.476,0.15,6,968.01,0
551,78,Female,South,36.96,1,107,72,0.466,0.308,0.526,0.15,0.192,1,3733.71,1
552,39,Female,South,66.49,1,0,30,0.583,0.225,0.117,0.206,0.135,2,4747.18,1
553,75,Male,North,90.31,2,26,36,0.439,0.326,0.422,0.198,0.617,2,6206.61,0
554,75,Female,South,155.52,1,81,50,0.342,0.545,0.073,0.2,0.122,2,9181.47,1
555,39,Female,East,375.59,1,4,14,0.417,0.284,0.184,0.216,0.069,0,5292.3,0
556,66,Male,East,59.39,1,50,29,0.275,0.411,0.322,0.06,0.441,3,2013.19,1
557,69,Female,South,23.89,2,33,27,0.195,0.203,0.026,0.067,0.28,0,1826.92,0
558,59,Female,South,149.23,1,1,117,0.267,0.353,0.186,0.039,0.452,0,20743.79,0
559,23,Male,North,94.18,0,16,50,0.155,0.378,0.359,0.627,0.176,3,50.0,0
560,32,Female,South,37.71,0,20,36,0.317,0.26,0.519,0.064,0.541,1,859.53,0
561,71,Female,North,74.63,2,7,34,0.417,0.516,0.043,0.299,0.104,3,7302.12,0
562,60,Male,West,128.48,0,59,21,0.088,0.142,0.405,0.181,0.14,1,50.0,0
563,77,Other,Central,137.72,0,16,38,0.329,0.326,0.456,0.304,0.022,0,50.0,1
564,54,Male,Central,75.39,1,19,75,0.175,0.542,0.482,0.043,0.392,0,4908.77,0
565,50,Male,Central,49.13,0,137,97,0.432,0.481,0.13,0.227,0.117,0,50.0,1
566,25,Male,East,311.18,1,37,79,0.325,0.209,0.299,0.185,0.155,1,27404.45,0
567,70,Female,West,107.1,2,29,76,0.337,0.099,0.144,0.016,0.532,2,18531.89,1
568,77,Female,South,61.97,2,77,88,0.06,0.809,0.185,0.258,0.647,3,10699.73,1
569,61,Male,East,46.33,2,144,50,0.21,0.595,0.194,0.006,0.194,1,6639.39,0
570,61,Male,East,125.07,0,1,37,0.297,0.337,0.178,0.493,0.061,2,1729.31,0
571,22,Female,East,42.19,2,35,75,0.398,0.585,0.291,0.367,0.416,3,7160.46,0
572,56,Male,West,35.07,2,56,117,0.272,0.245,0.741,0.063,0.375,1,7712.74,0
573,21,Female,South,80.37,2,23,19,0.329,0.334,0.384,0.221,0.183,1,4367.08,0
574,23,Female,South,47.4,0,88,118,0.049,0.484,0.455,0.032,0.374,1,130.38,0
575,62,Female,Central,99.3,0,213,1,0.265,0.406,0.488,0.641,0.11,0,50.0,1
576,49,Other,North,30.04,4,172,81,0.599,0.224,0.152,0.344,0.135,2,13431.18,0
577,69,Male,East,105.12,2,18,40,0.362,0.764,0.377,0.26,0.434,1,9241.28,1
578,47,Other,Central,46.65,1,15,55,0.19,0.222,0.183,0.515,0.037,0,3778.33,1
